,area_type,availability,location,total_sqft,bath,price,price_per_sqft,bhk
4718,4,2,Kengeri Satellite Town,795,2,32.0,4025.1572327044023,2
4719,3,2,Kengeri Satellite Town,560,2,16.6,2964.2857142857147,2
4720,4,1,Kengeri Satellite Town,1302,2,44.285,3400.0,2
4721,3,2,Kengeri Satellite Town,800,2,40.0,5000.0,2
4722,4,2,Kengeri Satellite Town,654,1,22.0,3363.914373088685,1
4723,4,2,Kengeri Satellite Town,1060,2,42.0,3962.264150943396,2
4724,4,2,Kengeri Satellite Town,750,2,33.0,4400.0,2
4725,4,2,Kengeri Satellite Town,920,2,39.0,4239.130434782609,2
4726,4,2,Kengeri Satellite Town,985,2,42.0,4263.959390862944,2
4727,1,2,Kengeri Satellite Town,2480,2,160.0,6451.612903225807,2
4728,4,2,Kengeri Satellite Town,410,1,15.0,3658.5365853658536,1
4729,4,2,Kengeri Satellite Town,1120,2,49.0,4375.0,2
4731,3,2,Kengeri Satellite Town,1200,5,70.0,5833.333333333333,5
4732,3,2,Kengeri Satellite Town,936,2,60.84,6500.0,4
4733,3,2,Kengeri Satellite Town,1110,2,43.0,3873.873873873874,2
4734,3,2,Kengeri Satellite Town,1170,2,50.0,4273.504273504273,2
4735,4,2,Kengeri Satellite Town,777,2,25.0,3215.8476974530486,2
4736,4,1,Kengeri Satellite Town,1025,2,28.57,2787.317073170732,2
4738,3,2,Kengeri Satellite Town,800,2,32.0,4000.0,2
4739,3,2,Kereguddadahalli,950,2,32.0,3368.4210526315787,2
4740,3,2,Kereguddadahalli,1400,2,48.0,3428.5714285714284,3
4741,3,2,Kereguddadahalli,800,2,28.0,3500.0,2
4742,3,2,Kereguddadahalli,904,2,30.0,3318.5840707964603,2
4744,4,2,Kereguddadahalli,1000,2,30.0,3000.0,2
4745,3,2,Kereguddadahalli,1240,3,41.0,3306.451612903226,3
4746,3,2,Kereguddadahalli,600,1,19.5,3250.0,1
4747,3,2,Kereguddadahalli,1080,2,32.0,2962.962962962963,2
4748,4,2,Kereguddadahalli,1000,2,34.0,3400.0,2
4749,3,2,Kereguddadahalli,1105,2,27.6,2497.737556561086,2
4751,3,2,Kereguddadahalli,800,2,33.0,4125.0,2
4753,4,2,Kereguddadahalli,1015,2,35.0,3448.2758620689656,2
4754,4,2,Kodichikkanahalli,1190,2,57.0,4789.915966386555,3
4755,3,2,Kodichikkanahalli,995,2,41.0,4120.603015075377,2
4756,4,2,Kodichikkanahalli,650,1,38.0,5846.153846153846,1
4757,3,1,Kodichikkanahalli,2700,7,125.0,4629.62962962963,5
4758,4,2,Kodichikkanahalli,1495,2,75.0,5016.722408026756,3
4759,1,2,Kodichikkanahalli,3250,4,180.0,5538.461538461538,4
4760,4,2,Kodichikkanahalli,1125,2,52.0,4622.222222222223,2
4761,3,2,Kodichikkanahalli,1150,2,48.0,4173.913043478261,2
4762,4,2,Kodichikkanahalli,1070,2,43.0,4018.691588785047,2
4763,4,2,Kodichikkanahalli,1620,2,85.0,5246.913580246914,3
4765,4,2,Kodichikkanahalli,1025,2,66.0,6439.024390243902,2
4766,4,2,Kodichikkanahalli,1026,2,45.0,4385.964912280701,2
4767,3,2,Kodichikkanahalli,2500,7,125.0,5000.0,5
4768,3,2,Kodichikkanahalli,450,1,18.0,4000.0,1
4769,4,2,Kodichikkanahalli,907,2,38.5,4244.7629547960305,2
4770,4,2,Kodichikkanahalli,1181,2,57.0,4826.418289585097,2
4771,4,2,Kodichikkanahalli,900,2,42.0,4666.666666666667,2
4773,3,2,Kodichikkanahalli,1680,2,59.0,3511.904761904762,2
4774,4,2,Kodichikkanahalli,1400,3,66.0,4714.285714285715,3
4775,4,2,Kodichikkanahalli,976,2,50.0,5122.950819672131,2
4776,3,2,Kodichikkanahalli,2700,4,125.0,4629.62962962963,5
4777,4,2,Kodichikkanahalli,1299,2,58.0,4464.973056197075,2
4778,4,2,Kodichikkanahalli,900,2,35.0,3888.8888888888887,2
4779,3,2,Kodigehaali,1166,2,55.0,4716.981132075472,2
4780,3,2,Kodigehaali,1320,3,65.0,4924.242424242424,3
4781,4,2,Kodigehaali,1117,2,56.0,5013.428827215756,2
4782,4,2,Kodigehaali,1200,2,55.0,4583.333333333333,2
4783,4,2,Kodigehaali,1200,2,60.0,5000.0,2
4784,4,2,Kodigehaali,2120,3,177.0,8349.056603773584,3
4785,4,2,Kodigehaali,1013,2,51.0,5034.550839091807,2
4786,4,2,Kodigehaali,1324,3,65.0,4909.365558912386,3
4787,4,2,Kodigehaali,965,2,38.0,3937.8238341968913,2
4788,3,2,Kodigehaali,866,2,32.0,3695.150115473441,2
4789,3,2,Kodigehaali,1442,3,80.0,5547.850208044383,3
4790,4,1,Kodigehalli,1270,2,98.0,7716.535433070866,2
4791,4,1,Kodigehalli,655,1,53.0,8091.603053435115,1
4792,4,1,Kodigehalli,1820,3,150.0,8241.758241758242,3
4793,1,2,Kodigehalli,500,1,55.0,11000.0,2
4794,4,2,Kodigehalli,600,3,85.0,14166.666666666666,4
4795,1,2,Kodigehalli,1200,4,156.0,13000.0,3
4796,4,2,Kodihalli,3252,5,335.0,10301.353013530135,4
4797,4,2,Kodihalli,2700,4,270.0,10000.0,3
4798,4,2,Kodihalli,2392,4,260.0,10869.565217391304,3
4799,4,2,Kodihalli,2408,4,260.0,10797.34219269103,3
4800,4,2,Kodihalli,2500,4,260.0,10400.0,3
4801,3,2,Kodihalli,1620,3,130.0,8024.691358024691,3
4802,4,1,Kodihalli,3260,5,388.0,11901.840490797545,4
4803,4,2,Kodihalli,3197,5,335.0,10478.573662808883,4
4804,3,2,Kodihalli,1490,2,150.0,10067.114093959732,2
4805,4,2,Kogilu,1909,3,88.0,4609.743321110529,3
4807,4,2,Kogilu,1170,2,51.99,4443.589743589743,2
4808,3,2,Kogilu,650,2,28.0,4307.692307692308,2
4809,4,2,Kogilu,1140,2,50.66,4443.859649122807,2
4810,4,2,Kogilu,1200,2,53.33,4444.166666666667,2
4811,4,1,Kogilu,1934,3,150.0,7755.946225439504,3
4812,3,2,Kogilu,540,1,36.0,6666.666666666667,1
4813,4,1,Kogilu,1559,3,127.0,8146.247594611931,3
4814,4,2,Kogilu,1190,2,50.66,4257.142857142857,2
4815,4,2,Kogilu,1140,2,50.66,4443.859649122807,2
4816,4,1,Kogilu,1559,3,120.0,7697.2418216805645,3
4817,4,2,Kogilu,700,1,30.84,4405.714285714285,1
4818,4,2,Kogilu,1250,2,55.55,4444.0,2
4819,4,2,Kogilu,1200,2,53.33,4444.166666666667,2
4820,1,2,Kogilu,1200,6,105.0,8750.0,8
4821,3,2,Kogilu,952,2,49.0,5147.058823529412,2
4822,4,2,Kogilu,700,1,30.84,4405.714285714285,1
4823,4,2,Kogilu,1250,2,55.55,4444.0,2
4824,1,2,Kogilu,2456,7,85.0,3460.912052117264,7
4825,4,2,Kogilu,1140,2,50.66,4443.859649122807,2
4826,4,2,Kogilu,1140,2,50.66,4443.859649122807,2
4827,4,1,Konanakunte,2791,3,223.0,7989.967753493372,3
4828,3,2,Konanakunte,884,1,58.0,6561.085972850678,2
4829,1,2,Konanakunte,1200,4,125.0,10416.666666666666,4
4830,1,2,Konanakunte,1200,2,130.0,10833.333333333334,4
4831,1,2,Konanakunte,2400,2,180.0,7500.0,3
4832,1,2,Konanakunte,3746,6,375.0,10010.6780565937,4
4833,1,2,Konanakunte,1590,6,150.0,9433.962264150943,9
4834,4,2,Konanakunte,1423,2,85.0,5973.295853829937,3
4835,4,2,Koramangala,1320,2,165.0,12500.0,2
4836,4,2,Koramangala,1253,2,102.0,8140.462889066241,2
4837,4,2,Koramangala,1580,3,160.0,10126.582278481013,3
4839,4,2,Koramangala,3500,5,425.0,12142.857142857143,4
4840,4,2,Koramangala,1005,1,110.0,10945.273631840795,2
4841,4,2,Koramangala,2292,4,275.0,11998.25479930192,3
4843,4,2,Koramangala,1290,2,100.0,7751.937984496124,2
4844,4,2,Koramangala,1300,2,110.0,8461.538461538461,2
4846,4,2,Koramangala,1325,2,119.0,8981.132075471698,2
4847,3,2,Koramangala,1140,2,75.2,6596.491228070176,2
4848,3,2,Koramangala,1260,2,100.0,7936.507936507936,2
4849,3,2,Koramangala,1975,3,210.0,10632.911392405063,3
4850,3,2,Koramangala,1900,2,200.0,10526.315789473685,2
4852,4,2,Koramangala,2292,3,286.0,12478.184991273996,3
4853,3,2,Koramangala,2300,3,290.0,12608.695652173914,3
4856,4,1,Koramangala,2503,6,325.0,12984.418697562924,4
4858,4,2,Koramangala,1320,2,150.0,11363.636363636364,2
4859,4,2,Koramangala,1320,2,110.0,8333.333333333334,2
4860,4,2,Koramangala,5985,4,775.0,12949.039264828738,4
4861,4,1,Koramangala,2461,6,353.0,14343.762698090208,4
4863,4,2,Koramangala,2246,3,300.0,13357.079252003561,3
4866,4,2,Koramangala,1083,2,100.0,9233.610341643584,2
4867,4,2,Koramangala,1744,3,200.0,11467.88990825688,3
4868,4,2,Koramangala,1180,2,128.0,10847.457627118643,2
4869,4,2,Koramangala,1320,2,160.0,12121.212121212122,2
4870,3,2,Koramangala,1370,2,125.0,9124.087591240876,2
4871,4,2,Koramangala,1100,2,85.0,7727.272727272727,2
4872,4,1,Koramangala,1249,2,165.0,13210.56845476381,2
4873,3,2,Koramangala,1200,2,100.0,8333.333333333334,2
4875,4,2,Koramangala,2223,3,300.0,13495.27665317139,3
4876,4,2,Koramangala,1744,4,210.0,12041.284403669724,3
4877,4,1,Koramangala,1866,4,245.0,13129.689174705252,3
4878,4,2,Koramangala,1320,2,160.0,12121.212121212122,2
4879,3,2,Koramangala,1350,2,103.0,7629.62962962963,2
4880,3,2,Koramangala,6000,4,625.0,10416.666666666666,4
4882,4,2,Koramangala,1320,2,160.0,12121.212121212122,2
4883,3,2,Koramangala,1710,3,210.0,12280.701754385966,3
4884,3,2,Koramangala,1355,2,95.0,7011.070110701107,2
4885,4,2,Koramangala,1600,3,170.0,10625.0,3
4886,4,2,Koramangala,1260,2,100.0,7936.507936507936,2
4889,4,2,Kothannur,1206,2,48.23,3999.1708126036483,2
4890,4,2,Kothannur,1853,3,82.0,4425.256341068538,3
4892,3,2,Kothannur,1100,2,40.0,3636.3636363636365,2
4893,3,2,Kothannur,1300,2,60.0,4615.384615384615,3
4894,4,2,Kothannur,1197,2,47.88,4000.0,2
4895,3,2,Kothannur,740,2,34.0,4594.594594594595,2
4896,4,2,Kothannur,1197,2,47.8,3993.316624895572,2
4897,4,2,Kothannur,1070,2,42.79,3999.0654205607475,2
4902,4,1,Kothannur,1070,2,38.6,3607.4766355140187,2
4903,2,2,Kothannur,2000,4,95.0,4750.0,4
4904,4,2,Kothannur,1350,2,42.0,3111.1111111111113,2
4905,4,2,Kothannur,1485,2,59.4,4000.0,3
4906,4,2,Kothannur,1215,2,48.6,4000.0,3
4907,4,1,Kothannur,1085,2,34.2,3152.0737327188945,2
4908,4,2,Kothannur,820,2,37.0,4512.195121951219,2
4909,4,2,Kothannur,1404,2,56.15,3999.287749287749,3
4911,4,2,Kothanur,1200,2,51.0,4250.0,2
4912,1,2,Kothanur,2400,2,150.0,6250.0,3
4913,4,2,Kothanur,1828,3,110.0,6017.505470459519,3
4914,4,2,Kothanur,1186,2,58.0,4890.387858347386,2
4916,4,2,Kothanur,1847,3,105.0,5684.89442338928,3
4919,1,2,Kothanur,9600,5,550.0,5729.166666666667,5
4920,4,2,Kothanur,1435,3,70.0,4878.048780487805,3
4921,4,2,Kothanur,1187,2,58.0,4886.2679022746415,2
4922,4,2,Kothanur,1847,3,110.0,5955.603681645913,3
4923,4,2,Kothanur,1460,3,71.0,4863.013698630137,3
4924,3,2,Kothanur,4000,6,150.0,3750.0,6
4925,4,2,Kothanur,1185,2,59.0,4978.9029535864975,2
4926,4,2,Kothanur,1436,3,70.0,4874.651810584958,3
4927,4,2,Kothanur,1462,3,71.0,4856.361149110807,3
4928,4,2,Kothanur,1790,3,105.0,5865.921787709497,3
4930,4,2,Kothanur,1070,2,45.5,4252.336448598131,2
4932,4,2,Kothanur,1145,2,56.0,4890.829694323144,2
4933,1,2,Kothanur,3401,5,230.0,6762.7168479858865,4
4934,4,2,Kothanur,1455,2,69.0,4742.268041237114,2
4935,3,2,Kothanur,627,1,30.0,4784.688995215311,1
4936,4,2,Kothanur,1302,2,68.5,5261.136712749616,2
4937,4,1,Kothanur,1760,3,111.0,6306.818181818182,3
4938,4,2,Kothanur,1185,2,58.0,4894.514767932489,2
4939,1,2,Kothanur,1500,1,75.0,5000.0,1
4940,4,1,Kothanur,1075,2,53.0,4930.232558139535,2
4941,3,2,Kothanur,1790,3,97.0,5418.994413407821,3
4942,1,2,Kothanur,2700,4,175.0,6481.481481481482,4
4943,4,2,Kothanur,1786,2,106.0,5935.05039193729,3
4944,4,2,Kothanur,1787,3,107.0,5987.688864017907,3
4945,4,2,Kothanur,1141,2,54.0,4732.690622261174,2
4946,4,2,Kothanur,1760,3,110.0,6250.0,3
4948,1,1,Kothanur,1050,5,80.0,7619.047619047619,8
4949,4,2,Kothanur,1160,2,57.0,4913.793103448276,2
4950,4,2,Kothanur,1095,2,55.0,5022.83105022831,2
4951,4,2,Kothanur,1142,2,56.0,4903.6777583187395,2
4952,4,2,Kothanur,1074,2,54.0,5027.932960893855,2
4953,4,2,Kothanur,1285,2,60.0,4669.260700389105,2
4954,4,2,Kothanur,1075,2,53.0,4930.232558139535,2
4955,4,2,Kothanur,1140,2,56.0,4912.2807017543855,2
4956,4,2,Kothanur,1400,2,70.0,5000.0,2
4959,4,1,Kothanur,1140,2,56.0,4912.2807017543855,2
4960,4,2,Kothanur,1787,3,120.0,6715.165081141578,3
4961,4,1,Kothanur,1185,2,59.0,4978.9029535864975,2
4963,4,2,Kothanur,1790,3,105.0,5865.921787709497,3
4964,4,2,Kothanur,1130,2,55.0,4867.256637168141,2
4965,4,2,Kothanur,1094,2,54.0,4936.014625228519,2
4966,3,2,Kothanur,1170,3,80.0,6837.606837606838,3
4967,3,2,Kothanur,1400,2,65.0,4642.857142857143,2
4968,4,2,Kothanur,1195,2,59.0,4937.238493723849,2
4969,4,2,Kothanur,1790,3,120.0,6703.91061452514,3
4970,4,2,Kothanur,1454,3,71.5,4917.469050894085,3
4971,4,2,Kudlu,1152,2,53.5,4644.097222222223,2
4972,4,2,Kudlu,1027,2,43.0,4186.952288218111,2
4973,4,2,Kudlu,1092,2,44.0,4029.3040293040294,2
4974,4,2,Kudlu,1027,2,43.0,4186.952288218111,2
4975,4,2,Kudlu,1092,2,44.0,4029.3040293040294,2
4976,4,2,Kudlu,1143,2,55.0,4811.898512685914,2
4978,4,2,Kudlu,1024,2,44.0,4296.875,2
4980,3,2,Kudlu,1600,3,79.0,4937.5,3
4981,4,2,Kudlu,1027,2,42.0,4089.581304771178,2
4982,3,2,Kudlu,1076,2,50.0,4646.840148698885,2
4983,4,2,Kudlu,1027,2,44.0,4284.323271665044,2
4984,4,2,Kudlu,1084,2,53.0,4889.29889298893,2
4985,3,2,Kudlu,1300,2,56.0,4307.692307692308,2
4986,3,2,Kudlu,1027,2,44.0,4284.323271665044,2
4987,2,2,Kudlu,1245,2,60.0,4819.277108433735,3
4988,4,2,Kudlu,1027,2,44.0,4284.323271665044,2
4989,3,2,Kudlu,1110,2,46.0,4144.144144144144,2
4990,4,2,Kudlu,2100,3,114.0,5428.571428571428,4
4991,4,2,Kudlu,1027,2,44.0,4284.323271665044,2
4992,4,2,Kudlu,720,1,33.0,4583.333333333333,1
4993,4,2,Kudlu,1027,2,44.0,4284.323271665044,2
4994,4,2,Kudlu,1162,2,52.0,4475.043029259897,2
4995,4,2,Kudlu,1041,2,53.0,5091.258405379443,2
4996,4,2,Kudlu Gate,1535,3,83.0,5407.166123778502,3
4997,4,2,Kudlu Gate,1535,3,85.0,5537.459283387622,3
4999,4,2,Kudlu Gate,1535,3,86.0,5602.605863192182,3
5000,4,1,Kudlu Gate,1564,2,92.0,5882.35294117647,3
5002,4,2,Kudlu Gate,1238,2,55.0,4442.64943457189,2
5003,3,2,Kudlu Gate,1335,3,89.0,6666.666666666667,3
5004,4,1,Kudlu Gate,703,1,52.0,7396.870554765292,1
5005,4,2,Kudlu Gate,1535,3,86.0,5602.605863192182,3
5006,4,2,Kudlu Gate,1532,3,83.0,5417.754569190601,3
5007,4,1,Kudlu Gate,1113,2,50.0,4492.36298292902,2
5009,4,2,Kudlu Gate,1185,2,50.0,4219.4092827004215,2
5013,4,2,Kudlu Gate,1215,2,45.0,3703.703703703704,2
5014,3,2,Kudlu Gate,812,2,38.25,4710.591133004926,2
5015,4,1,Kudlu Gate,1547,2,103.0,6658.047834518423,2
5016,3,1,Kudlu Gate,1336,2,86.0,6437.125748502994,2
5017,3,1,Kudlu Gate,1919,3,121.0,6305.367378843148,3
5018,4,2,Kudlu Gate,1464,3,56.0,3825.136612021858,2
5019,4,2,Kudlu Gate,1535,3,85.0,5537.459283387622,3
5020,4,1,Kudlu Gate,1850,3,120.0,6486.486486486487,3
5021,4,1,Kudlu Gate,940,2,69.57,7401.063829787233,2
5022,4,2,Kudlu Gate,1215,2,44.96,3700.411522633745,2
5023,3,2,Kudlu Gate,1164,2,75.0,6443.298969072165,2
5024,3,2,Kudlu Gate,3850,6,205.0,5324.675324675325,4
5025,4,1,Kudlu Gate,1183,2,79.54,6723.584108199494,2
5026,4,1,Kudlu Gate,1850,3,110.0,5945.945945945946,3
5028,4,1,Kudlu Gate,1183,2,79.54,6723.584108199494,2
5029,4,2,Kudlu Gate,1200,2,44.4,3700.0,2
5031,3,2,Kudlu Gate,1310,2,53.0,4045.8015267175574,2
5032,1,2,Kumaraswami Layout,800,7,105.0,13125.0,7
5033,1,2,Kumaraswami Layout,2000,4,139.0,6950.0,4
5034,1,2,Kumaraswami Layout,1270,4,128.0,10078.740157480315,5
5035,4,2,Kumaraswami Layout,1000,2,48.5,4850.0,2
5036,4,2,Kumaraswami Layout,1000,2,58.0,5800.0,2
5037,3,2,Kumaraswami Layout,2400,7,125.0,5208.333333333333,7
5038,3,2,Kumaraswami Layout,2600,4,325.0,12500.0,4
5039,1,2,Kumaraswami Layout,800,1,90.0,11250.0,2
5040,3,2,Kumaraswami Layout,2400,2,125.0,5208.333333333333,3
5041,3,2,Kumaraswami Layout,1310,2,70.0,5343.511450381679,3
5042,1,2,Kumaraswami Layout,623,4,75.0,12038.52327447833,4
5043,1,2,Kumaraswami Layout,600,2,72.0,12000.0,4
5044,3,2,Kumaraswami Layout,850,1,78.0,9176.470588235294,1
5045,3,2,Kumaraswami Layout,2600,4,300.0,11538.461538461539,4
5046,3,2,Kumaraswami Layout,1310,2,85.0,6488.5496183206105,3
5047,3,2,Kumaraswami Layout,2040,4,123.0,6029.411764705882,7
5048,1,2,Kumaraswami Layout,600,2,72.0,12000.0,2
5049,3,2,Kumaraswami Layout,1200,3,75.0,6250.0,3
5050,4,2,Kumaraswami Layout,1081,2,60.0,5550.416281221092,2
5051,4,2,Kundalahalli,1724,3,125.0,7250.580046403712,3
5052,3,2,Kundalahalli,1030,2,49.0,4757.281553398058,2
5053,4,2,Kundalahalli,735,2,57.99,7889.7959183673465,2
5054,3,1,Kundalahalli,1047,2,82.0,7831.900668576886,2
5055,4,2,Kundalahalli,1397,3,105.0,7516.1059413027915,3
5056,4,1,Kundalahalli,1724,3,127.0,7366.589327146172,3
5057,4,2,Kundalahalli,1010,2,49.27,4878.217821782178,2
5058,4,2,Kundalahalli,1397,3,110.0,7874.0157480314965,3
5059,4,1,Kundalahalli,1397,3,104.0,7444.523979957051,3
5060,4,1,Kundalahalli,1397,3,108.0,7730.851825340014,3
5061,4,2,Kundalahalli,1920,3,150.0,7812.5,3
5062,4,2,Kundalahalli,1397,3,105.0,7516.1059413027915,3
5064,4,2,Kundalahalli,1724,3,124.0,7192.5754060324825,3
5065,4,2,Kundalahalli,1047,2,84.0,8022.9226361031515,2
5066,4,2,Kundalahalli,1047,2,83.0,7927.411652340019,2
5067,1,2,Kundalahalli,7000,4,550.0,7857.142857142857,4
5069,4,2,Kundalahalli,1120,2,53.76,4800.0,2
5070,4,2,Kundalahalli,1047,2,82.62,7891.117478510028,2
5071,4,2,Kundalahalli,1047,2,91.0,8691.499522445081,2
5072,4,1,Kundalahalli,1724,3,146.0,8468.677494199535,3
5073,1,2,Kundalahalli,1600,3,170.0,10625.0,3
5075,4,1,Kundalahalli,1724,3,125.0,7250.580046403712,3
5076,4,2,Kundalahalli,1010,2,48.27,4779.207920792079,2
5077,4,1,Kundalahalli,1047,2,89.0,8500.477554918816,2
5078,1,2,Kundalahalli,2500,5,245.0,9800.0,4
5079,4,1,Kundalahalli,1397,3,105.0,7516.1059413027915,3
5081,4,2,Kundalahalli,1047,2,72.0,6876.790830945559,2
5082,3,2,Kundalahalli,1260,2,58.0,4603.174603174603,2
5083,3,2,Kundalahalli,3092,4,230.0,7438.551099611902,4
5084,3,2,Kundalahalli,1065,2,70.0,6572.769953051643,2
5085,4,1,Kundalahalli,1724,3,146.0,8468.677494199535,3
5086,4,2,Kundalahalli,1047,2,91.0,8691.499522445081,2
5087,4,2,Kundalahalli,1724,3,128.0,7424.593967517401,3
5088,4,2,Kundalahalli,1315,2,74.0,5627.376425855513,2
5089,3,2,Kundalahalli,2100,3,150.0,7142.857142857143,3
5090,4,2,Kundalahalli,1724,3,125.0,7250.580046403712,3
5091,4,1,Kundalahalli,1724,3,140.0,8120.649651972158,3
5092,4,2,Kundalahalli,1175,2,65.0,5531.914893617021,2
5094,2,2,LB Shastri Nagar,1043,2,55.0,5273.250239693192,2
5095,3,2,LB Shastri Nagar,1184,2,69.0,5827.7027027027025,2
5096,4,2,LB Shastri Nagar,665,1,32.0,4812.0300751879695,1
5097,4,1,LB Shastri Nagar,1250,2,48.5,3880.0,2
5098,4,2,LB Shastri Nagar,1400,2,80.0,5714.285714285715,3
5099,4,2,LB Shastri Nagar,1184,2,62.0,5236.486486486487,2
5100,4,2,LB Shastri Nagar,1200,2,47.0,3916.6666666666665,2
5101,3,2,LB Shastri Nagar,1200,2,75.0,6250.0,2
5102,4,2,LB Shastri Nagar,1000,2,49.5,4950.0,2
5103,1,2,Laggere,2800,5,125.0,4464.285714285715,5
5104,1,2,Laggere,1200,1,125.0,10416.666666666666,1
5105,1,2,Laggere,1200,2,75.0,6250.0,2
5106,3,2,Laggere,620,2,48.0,7741.935483870968,1
5107,1,2,Laggere,1800,8,110.0,6111.111111111111,8
5108,1,2,Laggere,1590,9,132.0,8301.88679245283,7
5109,4,2,Lakshminarayana Pura,1185,2,75.0,6329.113924050633,2
5110,4,2,Lakshminarayana Pura,1600,2,108.0,6750.0,3
5111,3,2,Lakshminarayana Pura,1180,2,75.0,6355.932203389831,2
5112,4,2,Lakshminarayana Pura,1172,2,82.0,6996.587030716723,2
5113,3,2,Lakshminarayana Pura,1179,2,75.0,6361.323155216285,2
5114,4,2,Lakshminarayana Pura,1149,2,75.0,6527.415143603133,2
5115,4,2,Lakshminarayana Pura,1336,2,100.0,7485.029940119761,2
5116,4,2,Lakshminarayana Pura,1175,2,75.0,6382.978723404255,2
5117,4,2,Lakshminarayana Pura,1190,2,75.0,6302.5210084033615,2
5118,4,2,Lakshminarayana Pura,1200,2,75.0,6250.0,2
5119,4,2,Lakshminarayana Pura,1200,2,75.0,6250.0,2
5120,3,2,Lakshminarayana Pura,1165,2,75.0,6437.768240343347,2
5121,4,2,Lakshminarayana Pura,1145,2,75.0,6550.218340611354,2
5122,4,2,Lakshminarayana Pura,1500,3,104.0,6933.333333333333,3
5123,4,2,Lakshminarayana Pura,1210,2,75.0,6198.347107438017,2
5124,3,2,Lakshminarayana Pura,1169,2,75.0,6415.739948674081,2
5125,3,2,Lakshminarayana Pura,1200,2,75.0,6250.0,2
5126,3,2,Lakshminarayana Pura,1172,2,75.0,6399.317406143345,2
5127,4,2,Lakshminarayana Pura,1172,2,75.0,6399.317406143345,2
5128,4,2,Lakshminarayana Pura,1180,2,75.0,6355.932203389831,2
5129,4,2,Lakshminarayana Pura,1200,2,83.0,6916.666666666667,2
5130,4,2,Lakshminarayana Pura,1200,2,80.0,6666.666666666667,2
5131,3,2,Lakshminarayana Pura,1195,2,75.0,6276.150627615063,2
5132,3,2,Lakshminarayana Pura,1200,2,80.0,6666.666666666667,2
5133,4,2,Lingadheeranahalli,1521,3,95.0,6245.890861275477,3
5134,4,2,Lingadheeranahalli,1511,3,95.0,6287.22700198544,3
5135,4,2,Lingadheeranahalli,1683,3,109.0,6476.5300059417705,3
5136,4,2,Lingadheeranahalli,1519,3,93.0,6122.448979591837,3
5137,4,2,Lingadheeranahalli,1521,3,94.99,6245.233399079553,3
5138,4,2,Lingadheeranahalli,1682,3,120.0,7134.36385255648,3
5139,4,2,Lingadheeranahalli,1521,3,94.71,6226.824457593689,3
5140,4,2,Lingadheeranahalli,1893,3,130.0,6867.406233491812,3
5141,4,2,Lingadheeranahalli,1705,3,110.0,6451.612903225807,3
5142,4,2,Lingadheeranahalli,2245,4,154.0,6859.688195991092,4
5143,4,2,Lingadheeranahalli,1682,3,113.0,6718.192627824019,3
5144,4,2,Lingadheeranahalli,1682,3,114.0,6777.645659928657,3
5145,4,2,Lingadheeranahalli,1506,3,95.0,6308.100929614874,3
5146,4,2,Lingadheeranahalli,1683,3,110.0,6535.9477124183,3
5147,4,2,Lingadheeranahalli,1684,3,120.0,7125.890736342043,3
5148,4,2,Lingadheeranahalli,2236,4,153.0,6842.57602862254,4
5149,4,2,Lingadheeranahalli,1894,4,114.0,6019.007391763464,3
5150,4,2,Lingadheeranahalli,2240,4,160.0,7142.857142857143,4
5151,3,2,Magadi Road,3600,6,141.0,3916.6666666666665,6
5152,4,1,Magadi Road,1116,2,50.0,4480.286738351255,2
5154,4,2,Magadi Road,884,2,41.1,4649.321266968326,2
5155,4,1,Magadi Road,1005,2,55.78,5550.248756218905,2
5156,4,1,Magadi Road,1000,2,46.5,4650.0,2
5157,1,2,Magadi Road,1500,2,93.0,6200.0,4
5158,1,2,Magadi Road,1350,1,100.0,7407.407407407408,2
5160,3,2,Magadi Road,1345,2,55.0,4089.2193308550186,2
5162,1,2,Magadi Road,5000,6,360.0,7200.0,5
5163,4,2,Magadi Road,1116,2,51.89,4649.641577060932,2
5164,4,1,Magadi Road,1052,2,60.0,5703.42205323194,3
5165,4,2,Magadi Road,940,2,50.0,5319.148936170212,2
5166,4,1,Magadi Road,1318,2,68.0,5159.332321699545,3
5167,1,2,Magadi Road,800,4,60.0,7500.0,4
5169,4,1,Magadi Road,884,2,48.0,5429.864253393665,2
5171,4,2,Mahadevpura,1150,2,52.0,4521.739130434783,2
5172,4,2,Mahadevpura,1250,2,52.0,4160.0,2
5173,4,2,Mahadevpura,1260,2,57.6,4571.428571428572,2
5174,4,2,Mahadevpura,730,1,35.0,4794.520547945205,1
5175,4,2,Mahadevpura,1434,2,67.39,4699.442119944212,3
5176,4,2,Mahadevpura,1146,2,53.8,4694.5898778359515,2
5177,4,2,Mahadevpura,1532,2,62.0,4046.9973890339425,2
5178,4,2,Mahadevpura,1620,2,76.0,4691.358024691358,3
5179,4,2,Mahadevpura,1136,2,64.5,5677.816901408451,2
5180,4,2,Mahadevpura,1400,2,65.8,4700.0,3
5181,4,2,Mahadevpura,1137,2,53.4,4696.5699208443275,2
5182,4,2,Mahadevpura,1601,3,95.0,5933.791380387258,3
5183,4,2,Mahadevpura,1450,3,75.0,5172.413793103448,3
5184,4,2,Mahadevpura,1152,2,54.0,4687.5,2
5185,4,2,Mahadevpura,1212,2,56.9,4694.7194719471945,2
5187,4,2,Mahadevpura,1505,3,78.0,5182.724252491695,3
5188,4,2,Mahadevpura,1500,2,70.0,4666.666666666667,3
5189,4,2,Mahadevpura,1236,2,58.0,4692.556634304207,2
